label,text
2,"Out shopping and got called into work, thanks covenant 😒"
2,I just updated my phone and I hate it 😒
2,@StoneyDBrown 😒 making some cuts tn
2,Dude offered to buy my food after I swiped my card....BYE! Just bye! 😒
2,"Garrett goes on hunting trip -&gt; kelly cant talk to garrett for days-&gt;
Kelly not happy 😒"
2,@RanveerOfficial I loved it ....n Padmavati 🙏 trailer was fantastic 😘😍😍 ...1st Dec kb ayega 😒 bhot din wait Krna pd… https://t.co/sAL1vX2KCh
2,fuck all this 😒 im going to sleep
2,@SuperYannaKush 😒 they need to get this shit together.
2,"@MelancholyShxt Im just sitting in class, my teacher hasnt returned. 😒"
2,@willripleyCNN Ah bless! Trump truly believes everybody loves him! 😒
2,"Now that I’m older, Mrs. Doubtfire pisses me off 😒"
2,Just knew my ass was gonna make it to a MTV Spring Break 😂but MTV shut that dream down real damn quick 😒 https://t.co/zxRDHpbMdT
2,Sometimes I be tripping for no reason 😒
2,"My co-worker keeps telling this stupid joke, 
“ You like Apples?” Me: Umm No
“How about them apples” 
ummm what! 😒"
2,When you’re a noob in the area and never wear your glasses and drive at night &lt;&lt;&lt;&lt; 😒
2,He's Cute I Hope He Dont Be No Monster 😒 https://t.co/1r4MiT9RD0
2,I hate  HATE THIS PHONE CAN'T WAIT TO UPGRADE 😒
2,Mane JR LOCKING UP...they just really hurting without Tristan Thompson rebounding. 😒
2,"@EmilyyGentryy bitch no you arent, you had two kids and you are skinnier than half of titusville 😒"
2,Miserable weather this morning 😒
2,Why do I keep overthinking everything 😒
2,Have people become this ridiculous 😒 https://t.co/ErkLKebOnr
2,"@HannekeNiblock Weekend working sucks balls, especially nights 😒"
2,@JojoCule Argentina be more dangerous team in WC but most of people think if they fail in friendly games then they are nothing 😒
2,Blaze pizza sounds good big I’m just not trying to drive 😒 I’m not trying to dr
2,I’m totally fine with my MAC deciding to update when I’ve a deadline for tomorrow morning 😒 #meh  I want my bed !
2,I really hate the cold 😒
2,@lokesh_sparrow Ena ama 😒
2,Raven is so extra.. this video reminded why I️ have never liked her😒 https://t.co/W2QmHjFHRd
2,Guess Dats Y I'm Single. 😒 https://t.co/B23Pk6axCV
2,@deepz_789 😂😝Nothing is there in this channel to call it star + except ishqbaaaz &amp; dance plus 😒
2,"@syedsigaraga It's leviosa. 😌
Not levioza. 😒

-Hermoine"
2,I took my credit card out my wallet months ago because I was  charging tf outta that thang....why tf can’t I find it now 😒
2,"Hey, I don’t like sleeping over 9 hours and I did just that! Wow I love life! 😒 https://t.co/L7l9bWvDKh"
2,I don't want to pull an all nighter. 😒
2,I just can’t take trump supporters seriously 😒
2,@mclaw3 I'm jealous 😒
2,"Told him put a baby in me T'NIGHT!!! 

He hit me with the ""We can practice"" 😒"
2,@NicoleTasty 😒
2,"""Awunqabe 🙈"" 😷😷😷 no wtf. 
""Hey, uza nini eMonti?"" 😒 Uzoyithini lonto wena?? 
""When am I seeing you again ?"" 💀 He.e mahn ntlogele nna."
2,She so EXTRA 😒
2,"Lol but why do they even think being crazy is a good thing, will never understand girl logic 😒 https://t.co/n77K90BVL4"
2,They honestly think we are all stupid 😒 and yet he is still in power #ImpeachTrump https://t.co/g9JxWsuLsM
2,Eating clean is not cheap people!! 😒
2,"@hny_minji no, they just laughed at me 😒"
2,its taking 10 hours to leave college tho 😒
2,"@lilooet I don’t know about you, but it drives me crazy when they send updates via carrier vulture. 😒"
2,Like it’s snowing out here 😒
2,i gotta work in the morning 😒
2,I gets up out my sleep to go get my nails done . Nd shops ain’t even open 😒
2,@SaJadeaMona They don't. Ours sucks anyway. 😒
2,I hate those who disturb me while I'm sleeping 😒 还要陪笑脸 ，fuckin shit
2,The illuminati 😒😜 https://t.co/3VRxRi9D9v
2,"Just came back from Neha Kakkar concert, Don't have anything at home to eat and have to wake up as early as 6 for work.fml 😒"
2,@shanethevein Sadly... no 😒
2,Now the rest of us must suffer😒😒so unnecessary https://t.co/lHuBOrKwmD
2,@Yousef_ahm رقصه يحزن 😒
2,some things are really overrated 😒
2,@jadadelbae @KrisstinaAlexis He’s done with 😒
2,@MistressxMaya I am so sorry this happened. What a piece of shit. 😒
2,Should’ve got into a car accident when I had the chance. 😒
2,So I️ have to switch my hair apt again 😒
2,The fact that my makeup is on point today but my hair isn't 😒
2,"Yooooooo, if this ain’t the MF truth. 💯💯💯💯💯💯💯💯💯💯💯Current mood 😒 https://t.co/rHYh5CMQ2R"
2,@PassportIRL @CorkAirport Oh if only I had one to renew. 😒
2,@PrasathOffl Ithu veraya 😒
2,I was the happiest person in the world a year ago today but then a fire and Trump had to come fuck it all up. 😒
2,@wineandwhines Not so well. Husband had success though. He also doesn't have to wake up at any specific time in the morning... 😒
2,@princesss_hkb they are 😒
2,"didn't get to see my boyfriend today , yup i'm mad 😒"
2,@_shakiyac I wanna go eat breakfast 😒
2,My phone better stop changing *I️ that bs 😒
2,Kana it's today 😍 can someone take me out 😒 https://t.co/dPXwFLOQwi
2,@RamenPlug Lmfao. Uncultured swines 😒
2,THIS and i was treated like a weirdo in high school bc i was into kpop 😒 https://t.co/3aE1pi5vBI
2,@TheRhaegal NÃO DESCULPO 😒
2,@DavidMcQueen The state of the replies from men on that thread 😒
2,Had a sweet tooth and bought three boxes of cookies. 😒
2,@arrianna_jadee They just wanted to and it just happened to be my senior year 😒
2,We got a copy of #ThePresisentsKeeper 😭😭 itching to read it. Dad's got dibs on it 😒 ugh
2,"Girls are annoying all they want is to have sex,
And all we guys want is to read the bible and watch cartoons 😒"
2,@bad_packets Indeed. Major regrets about some early design choices. Like allowing unlocking via PKs in the first place. 😒
2,I went to robins all happy and junk knowing I️ was about to get my day started and forgot they was closed lol 😒
2,Huhubels mouth sore pls go away haha. Srsly I cant chew and swallow the food easily and cant even speak clearly 🙄 😒
2,People who say they like Scandinavian mythology and only watched Marvel’s @thorofficial franchise are so meh 😒
2,They still forgot his birthday tho .. 😒 https://t.co/poaOu1YV8d
2,My forehead is too big for this cap 😒
2,If they ain’t choose you they chose someone else. Who really taking breaks 😒
2,Why are people such hypocrites? Serious question 😒
2,I’m giving @jcrew ALL the side eyes to whoever “styled” this model’s hair 😒 What kind of 🤬 https://t.co/qzaKVyeN1s
2,Literally left so early today thinking I’d miss the traffic and I fucking break down in it 😒
2,knowing that you exist irritates me 😒
2,Definitely need a case and a thick screen protector 😒
2,My texts are similar to one-way flights 😒
2,Cus yu is 😒 https://t.co/gVTuzH6B3E
2,White death is here. 😒
2,"Ha caido #OVH y medio mundo se ha quedado sin web 😒 | @AUssieYouTOO, @KIwiYouTOO y @MyPoppins_app down... https://t.co/urDG3Q5ZOl"
2,Im pissed 😒🖕🏽 https://t.co/yajmFDus6D
2,"@Alyssa_Milano @NRA . @NRA calls for
#TimMcGraw &amp;
#FaithHill boycott in
3_2_ _ _ 😒

GOOD ON YOU,
Y'ALL!✊😔❤✨… https://t.co/p2e2x1jH8l"
2,😒 I’ve finally reached my breaking point y’all
2,Talk shit about me all day everyday 😒
2,Gut feeling Connor is next which will piss me off bc he’s too cute this season and so happy! Wth mannnnn! 😒 #HTGAWM
2,@TurnTheBeatUp When a dickhead posts a sex tape of you as revenge for whatever the fuck imagined slight 😒 Men being trash as usual
2,I lost interest when I get ignored. 😒
2,@_bdjayy I hAvEnT rEcEiVeD a mEsSAgE fRoM yOu ! cOmE aGaIn G ! WHO TF GOT IT THEN 😒
2,"@FifiMathambo My baby, you need to see me right now, I look like M - E - S - S 😒"
2,Niggas had better things to do 😒
2,Phone on dnd I️ don’t feel like being bothered with nobody 😒
2,Why ya always gotta do the most ? Why ya can't eat breakfast the normal way ? 😒 https://t.co/Wq1X1b7P81
2,I just want to go home now 😒
2,Never should of sold her 😒 https://t.co/UWih63jp8d
2,"When ur irritated and u just tell urself “bitch maybe u need a nap, sleep that shit off” 😒"
2,@marokey Catch this BLOCK real quick 😒 can’t even text back
2,Shall rent a fucking room for myself 😒
2,"If you can’t afford to smoke don’t, stop tryna rob everyone 😒"
2,"God. Leave her alone already! 😒

https://t.co/LhqZtM92Ex"
2,@jeremyhorbul The NHL shot jfk too... 😒
2,"Need god to answer my prayers , like yesterday🤦🏽‍♀️😩 but i know they’ll only be answered when it’s the right time 😒"
2,I hate people who think they’re better than others because they have more money 😒
2,Twitter better find a way to stop killing video quality 😒
2,"when sleeping in is 4:25am
😒
#WhoAmI #NotJeanValJean #HeWoundUpRich #Sleepy #Morning #Halp"
2,Watch my damn phone come after i leave and go to work 😒
2,"You've been avoiding me for months and out of nowhere, today I'm your best friend ? Fuck you :v
I don't need friends like that 😒"
2,@robi_nfp What a bunch of jerks 😒
2,It’s like I’m working for free 😒
2,"Whenever i sleep late, there is where i get my job further from Kuala Lumpur 😒"
2,just don’t fuck up my waves 😒
2,"I say things to say things , ain't shit about you 😒"
2,Waiting for that day 😒 https://t.co/6o1gpAlt4N
2,Ugh how can I get my two year old off this sippy cup at night 😒
2,"@RadicalAus All of the US. They'll let us smoke cancer sticks at 18, but god forbid we have wine and a little weed 😒"
2,Exactly 😒😑 https://t.co/yPmpFv25Ey
2,I'm so glad to know I'm not the only one in this struggle 🙄🙄🙄😒😒😒 it's sooooo annoying! And then when you find jeans… https://t.co/JcWXvov8Qt
2,It shouldn’t matter if I’m at work still message me tf 😒 i like to get out of work and see a bunch of messages not… https://t.co/OH5c9URQma
2,on some real shit 😒 https://t.co/hX9x8uEaDl
2,My Tete need to come her ass out 😒
2,"Her beer reviews are both funny AND informative. A wonderful contrast to the farce I release. 🙂
(She was always mother's favorite. 😒 😂😂😂)"
2,@redstripemami If you ever see what mi eat from morning. Kmt. I can't even get up out the bed and have this stupid essay to write 😒
2,"Whatever you do, do NOT come out to @ShopTysons !! The parking is horrendous! 😒 Everyone is desperately trying to l… https://t.co/hgiTuA67cz"
2,I woke up in a shitty ass mood. 😒
2,@Midgielove1 I'm dead ass 😒
2,Females always lying smh can’t trust no hoe 😒
2,Why this girl coming for me saying I look like a chicken bone when she lookin like some thanksgiving day left overs bitch 😒
2,"@madmunk @MintyBaubles Tbh I can’t really juggle 3, I was just trying to sound cool 😒"
2,"I hate bars cuz regardless of how far I stay away from cigs, I go home smelling like cigs. 😒"
2,When I start typing a long tweet I’m always expecting to go over a character or two and then remember that we have 280 characters 😒
2,I feel like crap 😒 so I’ve been buying makeup online all day to make me feel a little better
2,can they please make a iphone plus plus already 😒
2,Seriously 😒 How are you going to give me a birthday card with no money in it.... shame on you
2,@1ofjoons @daegubich They might not even involve bangtan there 😒
2,@NNDHJ_ @TKVSH That reaction was weak asl 😒
2,So @guitarcenter told me my mx61 would be delivered to store 3-5 days after I bought it. I just called for an eta &amp; they said December 😒
2,@_BrittanyMoniqe Bitch 😒 I’m not helping you on Saturday anymore.
2,@MrllMshCnrd comeback is real??? Wala ng Chika 😒
2,In other news 😒
2,"So @GOP wants to be the party of sexual abusers &amp; child molesters too...What the hell is there to think about! 😒

R… https://t.co/jeEy5jp1Lg"
2,@Hyunjinuts I have a puppy! Why? 😒
2,Can I just 😩 I want my hair back like that 😒 https://t.co/dZkTQw1CTk
2,@MahmoudMohare1 😒
2,@KamounInes @hianmeds 😒
2,I'm a boy. Where do I sign up for adoption😒😒😩😩😩 https://t.co/hlmOkdzrqW
2,It’s so cold i has to bust out my big quilt tonight. I HATE my big quilt 😒
2,@baby_antwan36 Niggas better be talking about me I know that much 😒
2,My night is incomplete 😒
2,"ICYMI: Annoyed at AWPers? 😒 Same. 

📖:  https://t.co/Eg87iwbnqd"
2,"Oh yes. Three or four times, off my head. 😒 https://t.co/YDJcKo07ci"
2,@Noor_e_Seher Ohh sorry.. 😒
2,"On that note, we need new beef. 😒"
2,i hate waking up w a stuffy nose 😒
2,Tm ne bhi ye sasty kam shuru ker diye 😒 Hamain ps b 280 charactrs hain😒 https://t.co/1ZbcyPupYT
2,These old men are taking our girls. Enough is enough 😒
2,idk why I’m up so damn early 😒
2,"*thoughts on 6th*: y’all know how to give out your IG &amp; SC, but u don’t know how to flush the toilet 😒"
2,you claim you want to make time but never made time 😒
2,If Ayden Dwayne don’t take his ass to bed. 😒
2,I'm pretty sure the entirety of Villanova got on my train home from work and turned the quiet car into a part. 😒
2,When you leave your food to finish later &amp; someone eats it 😒 https://t.co/Pae4U4WrUw
2,@cadlymack She seems like a truly well adjusted individual. 😒
2,cause he performed that fucking 4:44 😒 https://t.co/KWtMUiTMKt
2,Life is unfair for some people like me. When you’re idols are closer then ever but you can’t go see them 😒 #unfair… https://t.co/BV8I4Htsb9
2,My friends have called.  Remain family now 😒 https://t.co/xqpGJlMqOc
2,@ctegxo @latifxaa She’s fake 😒 she had so many plastic surgeries plus I don’t like her cause I’m jealous
